DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,TOTAL_LIQUID,ACTIVE_WELLS,isolation_forest_anomaly
2012-06-15,1792.1100000000001,285462.84,7334.47,9126.580000000002,2,False
2012-06-16,1806.87,288191.45,7316.62,9123.49,2,False
2012-06-17,1813.19,287932.79000000004,7276.11,9089.3,2,False
2012-06-18,1810.25,287445.43,7300.6,9110.85,2,False
2012-06-19,1813.8600000000001,288395.26,7320.08,9133.94,2,False
2012-06-20,1009.66,161490.81,4839.6,5849.26,2,False
2012-06-21,1586.5300000000002,254565.84999999998,7687.370000000001,9273.9,2,False
2012-06-22,1663.3600000000001,264882.0,7237.16,8900.52,2,False
2012-06-23,1696.5700000000002,270911.0,7232.42,8928.99,2,False
2012-06-24,1709.27,272549.36,7135.62,8844.89,2,False
2012-06-25,1716.6599999999999,273933.65,6945.47,8662.130000000001,2,False
2012-06-26,1716.6599999999999,274570.6,7118.66,8835.32,2,False
2012-06-27,1726.83,275615.5,7150.57,8877.4,2,False
2012-06-28,1734.9299999999998,276125.75,7169.549999999999,8904.48,2,False
2012-06-29,1742.25,277136.83,7208.630000000001,8950.880000000001,2,False
2012-06-30,1742.78,278133.2,7264.540000000001,9007.32,2,False
2012-07-01,1756.37,278467.5,6710.09,8466.46,2,False
2012-07-02,1752.9,278309.78,7442.4,9195.3,2,False
2012-07-03,1751.6100000000001,277973.03,7228.15,8979.759999999998,2,False
2012-07-04,1750.6200000000001,278707.01,7248.09,8998.71,2,False
2012-07-05,1751.3999999999999,279972.0,7253.15,9004.55,2,False
2012-07-06,1750.6200000000001,280140.99,7182.460000000001,8933.08,2,False
2012-07-07,1755.87,280020.51,7129.360000000001,8885.23,2,False
2012-07-08,1752.37,279221.83,7103.73,8856.099999999999,2,False
2012-07-09,1744.78,278616.02,7205.34,8950.119999999999,2,False
2012-07-10,1739.72,277700.14,7219.75,8959.470000000001,2,False
2012-07-11,1739.48,278180.56,7273.78,9013.26,2,False
2012-07-12,1744.5100000000002,279197.48,7233.71,8978.220000000001,2,False
2012-07-13,1751.34,279896.82,7185.34,8936.68,2,False
2012-07-14,1748.8899999999999,278284.87,7222.539999999999,8971.43,2,False
2012-07-15,1748.54,277356.53,7248.49,8997.03,2,False
2012-07-16,1749.08,277308.0,7257.96,9007.04,2,False
2012-07-17,1750.12,277768.74,7249.0,8999.119999999999,2,False
2012-07-18,1748.9700000000003,279104.19,7239.33,8988.3,2,False
2012-07-19,1751.32,279737.81,7228.52,8979.84,2,False
2012-07-20,1747.79,278700.32,7262.01,9009.8,2,False
2012-07-21,1747.56,276457.11,7251.5599999999995,8999.119999999999,2,False
2012-07-22,1745.15,277030.42,7276.91,9022.060000000001,2,False
2012-07-23,1748.63,277580.16000000003,7281.379999999999,9030.01,2,False
2012-07-24,1749.28,277623.05,7318.959999999999,9068.24,2,False
2012-07-25,1744.69,277123.05,7313.99,9058.68,2,False
2012-07-26,1743.63,276400.73,7295.8,9039.43,2,False
2012-07-27,1737.6999999999998,276554.15,7256.34,8994.039999999999,2,False
2012-07-28,1732.0299999999997,276320.36,7195.64,8927.67,2,False
2012-07-29,1738.37,277827.83999999997,7222.7300000000005,8961.1,2,False
2012-07-30,1742.6799999999998,278483.13,7292.81,9035.490000000002,2,False
2012-07-31,1751.62,279967.04,7304.77,9056.390000000001,2,False
2012-08-01,1746.1100000000001,273961.72,7313.030000000001,9059.140000000001,2,False
2012-08-02,1742.75,276893.20999999996,7295.67,9038.42,2,False
2012-08-03,1740.47,276653.92,7247.48,8987.95,2,False
2012-08-04,1729.67,277529.11,7225.99,8955.66,2,False
2012-08-05,1721.62,277529.11,7288.110000000001,9009.73,2,False
2012-08-06,1733.8899999999999,276873.48,7411.59,9145.48,2,False
2012-08-07,1738.4299999999998,276738.82,7448.68,9187.11,2,False
2012-08-08,1738.4299999999998,285931.0,7443.82,9182.25,2,False
2012-08-09,1730.83,275157.07999999996,7423.17,9154.0,2,False
2012-08-10,1740.8600000000001,276834.4,7459.349999999999,9200.21,2,False
2012-08-11,1748.88,281627.02,7453.889999999999,9202.77,2,False
2012-08-12,1740.6499999999999,278782.24,7550.1900000000005,9290.84,2,False
2012-08-13,835.49,15877.490000000002,-517.03,318.46000000000004,2,True
2012-09-29,610.12,82944.76000000001,1193.74,1803.8600000000001,2,False
2012-09-30,2058.8900000000003,319956.67000000004,6237.53,8296.42,2,False
2012-10-01,1995.47,309948.71,6830.38,8825.85,2,False
2012-10-02,2150.19,329663.7,6878.400000000001,9028.59,2,False
2012-10-03,2204.56,336440.54,7029.37,9233.93,2,False
2012-10-04,2287.81,346369.15,7047.450000000001,9335.26,2,False
2012-10-05,2334.28,353600.70999999996,7070.950000000001,9405.23,2,False
2012-10-06,2326.84,354539.76,7096.99,9423.83,2,False
2012-10-07,2305.71,353121.08,7121.5,9427.21,2,False
2012-10-08,2296.01,351164.1,7105.0199999999995,9401.029999999999,2,False
2012-10-09,2264.34,347937.91000000003,7091.92,9356.26,2,False
2012-10-10,2247.22,347359.49,7150.719999999999,9397.939999999999,2,False
2012-10-11,2283.0299999999997,349499.72,7338.85,9621.880000000001,2,False
2012-10-12,2287.4700000000003,351957.05,7541.21,9828.68,2,False
2012-10-13,1211.56,194161.2,4781.780000000001,5993.34,2,False
2012-10-14,607.37,66968.47,1223.68,1831.0500000000002,2,False
2012-10-19,370.06,62871.979999999996,1746.0900000000001,2116.15,2,False
2012-10-20,1949.3999999999999,299367.88,7157.110000000001,9106.51,2,False
2012-10-21,2015.7,310975.69,7360.11,9375.810000000001,2,False
2012-10-22,2084.11,320465.02,7790.87,9874.98,2,False
2012-10-23,2081.54,321564.89999999997,7481.82,9563.36,2,False
2012-10-24,2091.44,320794.70999999996,7486.99,9578.43,2,False
2012-10-25,2069.76,319343.33999999997,7488.52,9558.279999999999,2,False
2012-10-26,2045.21,316917.19999999995,7371.27,9416.48,2,False
2012-10-27,2044.87,315437.83,7279.09,9323.96,2,False
2012-10-28,2104.12,325966.61,7400.85,9504.97,2,False
2012-10-29,1996.8,308920.05,7114.889999999999,9111.689999999999,2,False
2012-10-30,1960.81,304455.1,7193.59,9154.4,2,False
2012-10-31,1941.19,302831.35,7199.389999999999,9140.58,2,False
2012-11-01,1928.0300000000002,300747.3,7210.29,9138.32,2,False
2012-11-02,1901.81,297257.7,7185.21,9087.02,2,False
2012-11-03,1890.29,294965.64,7178.24,9068.53,2,False
2012-11-04,1877.21,293384.49,7205.5,9082.71,2,False
2012-11-05,1852.52,296523.69999999995,7096.889999999999,8949.41,2,False
2012-11-06,1819.09,292123.32,7134.860000000001,8953.95,2,False
2012-11-07,1825.7400000000002,292903.29000000004,7241.02,9066.76,2,False
2012-11-08,1832.6599999999999,293718.0,7313.030000000001,9145.69,2,False
2012-11-09,1811.3600000000001,294290.91000000003,7364.119999999999,9175.48,2,False
2012-11-10,1798.4499999999998,287618.4,7428.57,9227.02,2,False
2012-11-11,1794.5300000000002,284149.61,7501.960000000001,9296.49,2,False
2012-11-12,1801.0500000000002,285254.37,7508.889999999999,9309.939999999999,2,False
2012-11-13,1802.6399999999999,286003.92,7497.68,9300.32,2,False
2012-11-14,1803.29,284911.4,7486.55,9289.84,2,False
2012-11-15,1806.0500000000002,285807.57,7518.15,9324.2,2,False
2012-11-16,1811.62,286950.02999999997,7542.27,9353.890000000001,2,False
2012-11-17,1801.33,285253.83,7344.73,9146.06,2,False
2012-11-18,1795.1599999999999,284194.17,7487.26,9282.42,2,False
2012-11-19,1788.94,285148.41,7518.99,9307.93,2,False
2012-11-20,1784.8000000000002,284023.85,7522.39,9307.189999999999,2,False
2012-11-21,1784.9,282884.86,7448.1900000000005,9233.09,2,False
2012-11-22,1769.81,282065.13,7441.85,9211.66,2,False
2012-11-23,1763.98,281008.29,7426.9,9190.88,2,False
2012-11-24,1757.66,278233.25,7413.48,9171.14,2,False
2012-11-25,1749.48,278865.91000000003,7425.76,9175.24,2,False
2012-11-26,1749.75,280434.98,7450.04,9199.79,2,False
2012-11-27,1736.25,277776.31,7512.9,9249.15,2,False
2012-11-28,1717.47,274764.08999999997,7602.48,9319.95,2,False
2012-11-29,1704.3200000000002,271430.45,7601.75,9306.07,2,False
2012-11-30,1690.35,269431.89,7526.049999999999,9216.4,2,False
2012-12-01,1680.29,270520.26,7619.17,9299.46,2,False
2012-12-02,1669.33,270028.19999999995,7555.74,9225.07,2,False
2012-12-03,1654.4899999999998,268880.99,7455.43,9109.92,2,False
2012-12-04,1657.8700000000001,267522.65,7475.57,9133.44,2,False
2012-12-05,1653.83,266218.52,7645.4,9299.23,2,False
2012-12-06,1658.65,267293.22000000003,7704.68,9363.330000000002,2,False
2012-12-07,1660.43,265155.20999999996,7746.43,9406.86,2,False
2012-12-08,1654.53,265814.37,7801.2300000000005,9455.760000000002,2,False
2012-12-09,1651.53,265279.29,7874.42,9525.95,2,False
2012-12-10,1651.81,264945.9,7834.01,9485.82,2,False
2012-12-11,1399.28,231180.7,6973.54,8372.82,2,False
2012-12-12,735.34,124269.91,3621.87,4357.21,2,False
2012-12-13,556.15,92602.0,3314.5,3870.65,2,False
2012-12-14,1405.08,228681.42,7512.5,8917.58,2,False
2012-12-15,699.84,114331.2,3802.59,4502.43,2,False
2012-12-16,1517.8899999999999,248588.18,7755.150000000001,9273.04,2,False
2012-12-17,1539.73,252354.3,7738.75,9278.48,2,False
2012-12-18,1546.25,253813.19,7678.620000000001,9224.87,2,False
2012-12-19,1557.05,255908.5,7660.1,9217.150000000001,2,False
2012-12-20,1567.23,256795.25,7587.02,9154.25,2,False
2012-12-21,1569.21,257900.39,7604.530000000001,9173.740000000002,2,False
2012-12-22,1575.01,258080.54,7679.48,9254.489999999998,2,False
2012-12-23,1575.61,258066.64,7527.049999999999,9102.66,2,False
2012-12-24,1577.96,258146.72999999998,7836.76,9414.72,2,False
2012-12-25,1584.9299999999998,258521.3,7782.26,9367.189999999999,2,False
2012-12-26,1580.1399999999999,257754.63999999998,7735.28,9315.42,2,False
2012-12-27,1577.5900000000001,257404.51,7719.6900000000005,9297.28,2,False
2012-12-28,1570.8899999999999,258377.7,7727.9,9298.789999999999,2,False
2012-12-29,1576.93,260085.95,7647.67,9224.599999999999,2,False
2012-12-30,1569.63,259191.2,7737.34,9306.970000000001,2,False
2012-12-31,1569.04,258466.21000000002,7836.210000000001,9405.25,2,False
2013-01-01,1561.48,255889.49,7850.78,9412.26,2,False
2013-01-02,1523.69,251541.57,7766.0,9289.689999999999,2,False
2013-01-03,1573.7200000000003,257189.95,7736.51,9310.23,2,False
2013-01-04,1569.38,256464.56,7788.66,9358.04,2,False
2013-01-05,1574.0500000000002,258523.7,7749.54,9323.59,2,False
2013-01-06,1559.6599999999999,258834.11,7742.55,9302.210000000001,2,False
2013-01-07,1568.92,258774.34,7819.280000000001,9388.2,2,False
2013-01-08,1568.3899999999999,256733.41999999998,7990.65,9559.039999999999,2,False
2013-01-09,1575.96,257482.2,7997.299999999999,9573.26,2,False
2013-01-10,1570.1,257820.2,7952.16,9522.260000000002,2,False
2013-01-11,1532.69,252500.56,7879.58,9412.27,2,False
2013-01-12,1553.83,256424.04,7901.08,9454.91,2,False
2013-01-13,1547.48,256554.13,7954.08,9501.56,2,False
2013-01-14,1551.1399999999999,254598.5,7710.01,9261.150000000001,2,False
2013-01-15,1523.33,251188.42,7732.8099999999995,9256.14,2,False
2013-01-16,1534.6999999999998,269508.2,7773.950000000001,9308.650000000001,2,False
2013-01-17,1454.53,233179.5,7391.84,8846.369999999999,2,False
2013-01-18,1481.24,234977.52000000002,7576.83,9058.07,2,False
2013-01-19,1516.22,240692.47000000003,7776.21,9292.43,2,False
2013-01-20,1512.0,240047.7,7832.03,9344.029999999999,2,False
2013-01-21,1509.73,240080.11,7827.26,9336.99,2,False
2013-01-22,1519.8899999999999,241701.71000000002,7410.13,8930.02,2,False
2013-01-23,1524.3200000000002,244209.99,7482.48,9006.8,2,False
2013-01-24,1526.17,242062.3,7587.299999999999,9113.47,2,False
2013-01-25,1526.01,241681.46,7480.82,9006.83,2,False
2013-01-26,1519.79,241014.47999999998,8517.37,10037.16,2,False
2013-01-27,1516.8899999999999,239466.1,7459.62,8976.509999999998,2,False
2013-01-28,1519.55,239751.58,7438.34,8957.89,2,False
2013-01-29,1518.97,242602.88,7427.9400000000005,8946.91,2,False
2013-01-30,1525.1399999999999,243921.59999999998,7509.219999999999,9034.36,2,False
2013-01-31,1534.4,240479.37,7506.030000000001,9040.43,2,False
2013-02-01,1529.99,243415.15,7472.14,9002.130000000001,2,False
2013-02-02,1512.83,240635.28000000003,7553.969999999999,9066.8,2,False
2013-02-03,1515.17,237630.0,7520.61,9035.779999999999,2,False
2013-02-04,1515.45,235736.5,7514.08,9029.529999999999,2,False
2013-02-05,1510.42,235413.97,7495.78,9006.2,2,False
2013-02-06,1505.06,236118.37,7770.789999999999,9275.849999999999,2,False
2013-02-07,1568.38,233212.78,7890.620000000001,9459.0,2,False
2013-02-08,1527.0500000000002,239145.65,7923.43,9450.48,2,False
2013-02-09,1526.6,242814.0,7961.67,9488.27,2,False
2013-02-10,1508.47,239452.33000000002,7947.290000000001,9455.76,2,False
2013-02-11,1505.82,229662.68,7926.4400000000005,9432.260000000002,2,False
2013-02-12,1500.67,234554.9,7881.19,9381.86,2,False
2013-02-13,1489.1100000000001,239610.72999999998,7910.4,9399.51,2,False
2013-02-14,1484.46,239045.68,7922.469999999999,9406.93,2,False
2013-02-15,1493.22,244088.07,7941.299999999999,9434.52,2,False
2013-02-16,1505.3400000000001,244199.27,7975.19,9480.529999999999,2,False
2013-02-17,1501.96,243838.47000000003,7771.719999999999,9273.68,2,False
2013-02-18,1509.76,243116.39,7913.41,9423.17,2,False
2013-02-19,1492.7,241408.69,7891.280000000001,9383.98,2,False
2013-02-20,1424.3400000000001,231081.37,7733.17,9157.509999999998,2,False
2013-02-21,1496.1,240926.46000000002,7969.09,9465.19,2,False
2013-02-22,1216.97,211554.1,7104.280000000001,8321.25,2,False
2013-02-23,1453.8200000000002,236406.59,7920.42,9374.24,2,False
2013-02-24,1472.42,239740.91000000003,7900.24,9372.66,2,False
2013-02-25,1483.63,239408.46000000002,7904.16,9387.79,2,False
2013-02-26,1485.0700000000002,238972.82,7882.26,9367.33,2,False
2013-02-27,1475.38,238195.69,7917.02,9392.4,2,False
2013-02-28,1472.72,238195.06,7931.610000000001,9404.33,2,False
2013-03-01,1460.2399999999998,238857.3,8025.73,9485.970000000001,2,False
2013-03-02,1466.52,239231.52000000002,7937.67,9404.189999999999,2,False
2013-03-03,1461.1,238437.7,7965.8,9426.9,2,False
2013-03-04,1465.89,238468.46999999997,7958.75,9424.64,2,False
2013-03-05,1467.48,239555.43,7744.02,9211.5,2,False
2013-03-06,1443.69,238395.36,7623.55,9067.240000000002,2,False
2013-03-07,110.72999999999999,19906.93,694.51,805.24,2,True
2013-03-10,282.68,49408.91,2346.8599999999997,2629.54,2,False
2013-03-11,758.0899999999999,128937.79999999999,5769.38,6527.469999999999,2,False
2013-03-13,539.62,92381.0,1924.73,2464.35,1,True
2013-03-14,536.71,72956.23,2084.61,2621.32,1,True
2013-03-15,504.17,87861.95,2185.31,2689.48,1,True
2013-03-16,446.39,69150.11,1768.08,2214.47,1,True
2013-03-17,294.09,49992.15,1249.36,1543.4499999999998,1,True
2013-03-18,923.35,92377.39,3572.19,4495.54,1,True
2013-03-19,927.57,85093.27,3381.57,4309.14,1,True
2013-03-20,89.54,10542.93,202.41,291.95,1,True
2013-03-22,613.22,82587.5,2198.72,2811.9399999999996,1,True
2013-03-23,991.44,104641.75,3390.58,4382.02,1,True
2013-03-24,953.7,97662.68,3415.58,4369.28,1,True
2013-03-25,574.45,90304.54,2932.21,3506.66,2,False
2013-03-26,1378.8400000000001,224502.57,8048.58,9427.419999999998,2,False
2013-03-27,1433.44,234072.43,8163.610000000001,9597.05,2,False
2013-03-28,850.28,138705.66999999998,4749.8,5600.08,2,False
2013-03-29,1183.83,193439.97,6188.3,7372.130000000001,2,False
2013-03-30,1510.99,244895.95,8306.28,9817.27,2,False
2013-03-31,1454.28,235090.90000000002,7911.290000000001,9365.57,2,False
2013-04-01,1373.55,222503.69,7380.68,8754.23,2,False
2013-04-03,473.81,75415.01,1760.02,2233.83,1,True
2013-04-04,982.1,150745.83,3299.39,4281.49,1,False
2013-04-05,527.29,87674.3,2838.18,3365.4700000000003,2,False
2013-04-10,217.10000000000002,41420.8,1649.3400000000001,1866.44,2,True
2013-04-11,1487.69,239329.41,8108.75,9596.439999999999,2,False
2013-04-12,1534.6799999999998,248277.56,8291.849999999999,9826.529999999999,2,False
2013-04-13,1590.28,255849.2,8391.25,9981.529999999999,2,False
2013-04-14,1629.0900000000001,262157.29,8436.85,10065.94,2,False
2013-04-15,1637.23,263187.13,8450.32,10087.55,2,False
2013-04-16,1388.11,290331.61,7274.48,8662.59,2,False
2013-04-17,1661.68,266965.35,8303.76,9965.439999999999,2,False
2013-04-18,1656.5900000000001,264751.33999999997,8253.4,9909.990000000002,2,False
2013-04-19,1639.77,263488.77999999997,8294.09,9933.86,2,False
2013-04-20,1647.88,263101.75,8338.35,9986.23,2,False
2013-04-21,1639.0300000000002,262539.61,8380.09,10019.119999999999,2,False
2013-04-22,1626.54,260304.3,8392.400000000001,10018.94,2,False
2013-04-23,1616.0500000000002,257884.2,8425.68,10041.73,2,False
2013-04-24,1593.6599999999999,256531.77999999997,8460.09,10053.75,2,False
2013-04-25,1586.1100000000001,255188.52000000002,8407.79,9993.9,2,False
2013-04-26,1581.22,252246.06,8368.529999999999,9949.75,2,False
2013-04-27,1567.12,252906.88,8319.31,9886.43,2,False
2013-04-28,1584.6599999999999,252142.95,8259.69,9844.349999999999,2,False
2013-04-29,1526.06,246279.45,8268.599999999999,9794.66,2,False
2013-04-30,1459.46,240326.01,8042.8,9502.26,2,False
2013-05-01,1510.21,248547.46,8314.48,9824.689999999999,2,False
2013-05-02,1512.1100000000001,246791.13999999998,8392.470000000001,9904.58,2,False
2013-05-03,1510.28,244861.97000000003,8453.33,9963.61,2,False
2013-05-04,1507.15,247570.46,8288.47,9795.619999999999,2,False
2013-05-05,1515.52,248654.87,8166.61,9682.13,2,False
2013-05-06,1510.15,248216.63,8258.48,9768.630000000001,2,False
2013-05-07,1503.3000000000002,247473.1,8358.51,9861.810000000001,2,False
2013-05-08,1495.49,248221.43,8475.96,9971.45,2,False
2013-05-09,1498.97,248028.53999999998,8445.470000000001,9944.44,2,False
2013-05-10,1491.9099999999999,247263.23,8436.68,9928.59,2,False
2013-05-11,1492.84,247779.41,8461.47,9954.31,2,False
2013-05-12,1491.73,246382.47,8501.810000000001,9993.54,2,False
2013-05-13,1489.1599999999999,246758.95,8569.43,10058.59,2,False
2013-05-14,934.8600000000001,157110.64,5792.629999999999,6727.49,2,False
2013-05-15,1242.7,205842.0,8048.7300000000005,9291.43,2,False
2013-05-16,1386.05,229024.37,8122.870000000001,9508.92,2,False
2013-05-17,1097.42,185116.0,6901.82,7999.24,2,False
2013-05-18,1392.6399999999999,233446.78,8356.46,9749.1,2,False
2013-05-19,1416.15,237384.02000000002,8390.21,9806.36,2,False
2013-05-20,1432.5,238040.09,9615.619999999999,11048.119999999999,2,False
2013-05-21,1435.31,239778.90000000002,10140.47,11575.779999999999,2,False
2013-05-22,1446.21,240237.13,8313.78,9759.99,2,False
2013-05-23,1422.05,237445.90000000002,8157.299999999999,9579.349999999999,2,False
2013-05-24,1418.13,236464.84000000003,7956.630000000001,9374.760000000002,2,False
2013-05-25,1399.97,232122.3,8011.26,9411.23,2,False
2013-05-26,1402.87,232009.33000000002,8094.97,9497.84,2,False
2013-05-27,1400.42,233479.51,8179.709999999999,9580.13,2,False
2013-05-28,1402.2,233106.19,8279.11,9681.310000000001,2,False
2013-05-29,1361.72,228868.16999999998,8255.34,9617.060000000001,2,False
2013-05-30,1426.6599999999999,233305.53000000003,8479.18,9905.84,2,False
2013-05-31,1428.25,234355.93,8498.63,9926.880000000001,2,False
2013-06-01,1430.63,235729.94,8540.6,9971.23,2,False
2013-06-02,1433.4,236325.49,8583.92,10017.32,2,False
2013-06-03,1437.8400000000001,236544.1,8405.02,9842.86,2,False
2013-06-04,1407.83,236010.7,8495.550000000001,9903.380000000001,2,False
2013-06-05,1372.65,243770.6,8293.36,9666.009999999998,2,False
2013-06-06,1377.76,245658.56,8209.03,9586.79,2,False
2013-06-07,1397.15,238954.08999999997,8240.369999999999,9637.52,2,False
2013-06-08,1380.24,236560.39,8286.42,9666.66,2,False
2013-06-09,1283.78,221970.71,7562.37,8846.15,2,False
2013-06-10,1207.98,206621.19,7831.33,9039.31,2,False
2013-06-11,1319.96,224110.27999999997,8380.880000000001,9700.84,2,False
2013-06-12,1333.48,225800.96,8156.34,9489.82,2,False
2013-06-13,1355.24,228949.39,8150.1900000000005,9505.43,2,False
2013-06-14,1363.65,230478.49000000002,8164.86,9528.509999999998,2,False
2013-06-15,1362.69,229544.27,8266.619999999999,9629.310000000001,2,False
2013-06-16,1377.3899999999999,232928.71000000002,8213.449999999999,9590.84,2,False
2013-06-17,1403.21,232562.12,8291.52,9694.73,2,False
2013-06-18,1405.1399999999999,233218.41999999998,8380.46,9785.6,2,False
2013-06-19,1407.1599999999999,235019.58000000002,8349.78,9756.94,2,False
2013-06-20,1402.27,225194.19999999998,8423.08,9825.35,2,False
2013-06-21,1260.47,202664.69,7561.69,8822.16,2,False
2013-06-22,421.26,60352.3,1114.58,1535.84,1,True
2013-06-23,75.58,11552.92,384.81,460.39,1,True
2013-06-26,873.88,137695.1,5923.4,6797.28,2,False
2013-06-27,566.52,64362.45,2477.78,3044.3,1,True
2013-06-28,907.0,149163.01,6359.5199999999995,7266.5199999999995,2,False
2013-06-29,1314.51,208894.31,8509.04,9823.55,2,False
2013-06-30,1319.1599999999999,219325.75,8416.34,9735.5,2,False
2013-07-01,1348.09,218848.85,8390.61,9738.699999999999,2,False
2013-07-02,1382.17,218917.25,8425.2,9807.37,2,False
2013-07-03,1385.23,227612.94,8574.5,9959.73,2,False
2013-07-04,1400.8600000000001,227252.57,8945.87,10346.73,2,False
2013-07-05,1426.5500000000002,222014.15,9337.42,10763.970000000001,2,False
2013-07-06,621.72,106138.0,3404.16,4025.88,2,False
2013-07-07,1089.34,178370.98,6500.21,7589.55,2,False
2013-07-08,1363.81,215297.92,8552.0,9915.810000000001,2,False
2013-07-09,1341.3,214922.0,8368.86,9710.16,2,False
2013-07-10,1388.13,223358.53000000003,8786.02,10174.150000000001,2,False
2013-07-11,1254.6,209112.96,7743.73,8998.330000000002,2,False
2013-07-12,1396.1399999999999,222429.1,8294.65,9690.789999999999,2,False
2013-07-13,1376.5,222977.57,8156.17,9532.669999999998,2,False
2013-07-14,1380.88,222740.07,7990.139999999999,9371.02,2,False
2013-07-15,1419.37,223115.8,7985.57,9404.94,2,False
2013-07-16,1403.02,224163.19,7808.25,9211.27,2,False
2013-07-17,1396.79,222657.65000000002,7634.76,9031.55,2,False
2013-07-18,1394.8400000000001,221988.45,7845.88,9240.720000000001,2,False
2013-07-19,1386.4,220344.81,8038.35,9424.75,2,False
2013-07-20,1387.78,221028.12,8363.56,9751.34,2,False
2013-07-21,1384.01,219373.1,8453.380000000001,9837.39,2,False
2013-07-22,137.01,26554.0,968.1300000000001,1105.14,2,True
2013-07-23,745.71,128866.47,3304.09,4049.8,1,True
2013-07-24,794.2299999999999,119475.31999999999,3652.67,4446.9,3,False
2013-07-25,1636.8,242579.0,6440.29,8077.09,3,False
2013-07-26,1884.94,274113.2,5450.360000000001,7335.3,3,False
2013-07-27,2103.31,315601.75,7709.84,9813.150000000001,3,False
2013-07-28,77.99,12511.850000000002,258.2,336.19,3,True
2013-07-29,255.29000000000002,38495.07,1120.76,1376.0500000000002,3,True
2013-07-30,2250.3,336476.47000000003,8326.81,10577.109999999999,3,False
2013-07-31,574.38,86266.40000000001,1931.59,2505.9700000000003,3,True
2013-08-03,1221.77,182172.22,4692.59,5914.360000000001,3,False
2013-08-04,2324.59,347836.73,8447.369999999999,10771.96,3,False
2013-08-05,2362.89,353640.74,8566.08,10928.970000000001,3,False
2013-08-06,2387.94,355275.02999999997,8587.51,10975.45,3,False
2013-08-07,2406.12,356522.93,8608.220000000001,11014.34,3,False
2013-08-08,2389.7,354999.49,8669.76,11059.46,3,False
2013-08-09,2389.1800000000003,357035.58999999997,8648.82,11038.0,3,False
2013-08-10,2387.85,357628.76,8656.38,11044.23,3,False
2013-08-11,2350.7799999999997,353288.07,8575.76,10926.54,3,False
2013-08-12,2323.9700000000003,352113.38,8599.21,10923.18,3,False
2013-08-13,2347.6400000000003,353933.0,8560.970000000001,10908.61,3,False
2013-08-14,2347.2799999999997,352431.69999999995,8512.560000000001,10859.84,3,False
2013-08-15,2338.64,352153.58,8536.2,10874.84,3,False
2013-08-16,2393.75,357613.97,8551.95,10945.7,3,False
2013-08-17,2386.24,358629.04000000004,8595.66,10981.9,3,False
2013-08-18,2343.57,352517.88,8579.59,10923.16,3,False
2013-08-19,2394.7799999999997,358759.14,8595.34,10990.119999999999,3,False
2013-08-20,2352.35,354642.33,8605.42,10957.77,3,False
2013-08-21,2353.7,354962.11,8348.470000000001,10702.17,3,False
2013-08-22,2349.3500000000004,352767.71,8740.53,11089.880000000001,3,False
2013-08-23,2331.06,353160.29000000004,8336.82,10667.880000000001,3,False
2013-08-24,2318.3500000000004,351829.04,8581.81,10900.16,3,False
2013-08-25,2311.64,349469.05,8570.84,10882.48,3,False
2013-08-26,2303.02,348132.89,8573.130000000001,10876.15,3,False
2013-08-27,2076.29,319551.0,8546.970000000001,10623.26,3,False
2013-08-28,1189.37,208293.97999999998,8907.87,10097.240000000002,2,False
2013-08-29,1195.65,210615.34999999998,8538.02,9733.67,2,False
2013-08-30,1211.52,212231.91999999998,8650.76,9862.279999999999,2,False
2013-08-31,1221.16,213540.43,8583.48,9804.64,2,False
2013-09-01,1221.9299999999998,214389.72999999998,8435.41,9657.34,2,False
2013-09-02,1284.3600000000001,221686.02,8379.58,9663.94,3,False
2013-09-03,2220.3,342042.21,8305.41,10525.71,3,False
2013-09-04,2257.12,347922.82,8675.66,10932.779999999999,3,False
2013-09-05,2204.59,337541.02,7946.300000000001,10150.89,3,False
2013-09-06,2184.86,330049.76999999996,7102.7,9287.56,3,False
2013-09-07,2174.05,328319.22,7144.01,9318.06,3,False
2013-09-08,2157.87,324533.74,7123.63,9281.5,3,False
2013-09-09,2133.01,321707.27,7110.13,9243.14,3,False
2013-09-10,2121.8,319761.10000000003,7096.289999999999,9218.09,3,False
2013-09-11,2090.31,315801.97,7063.92,9154.23,3,False
2013-09-12,1601.22,247118.61,5468.299999999999,7069.52,3,False
2013-09-13,218.49,34720.62,1249.32,1467.81,1,True
2013-09-14,395.42999999999995,56554.93,1375.72,1771.1499999999999,3,True
2013-09-15,1962.63,298203.42,8110.41,10073.04,3,False
2013-09-16,1823.98,279110.78,6984.77,8808.75,3,False
2013-09-17,2164.51,331578.95,8422.48,10586.99,3,False
2013-09-18,956.5,149557.25,3648.2200000000003,4604.72,3,False
2013-09-20,1154.05,171676.93,5038.8,6192.85,3,False
2013-09-21,1088.67,168924.33000000002,4738.620000000001,5827.29,3,False
2013-09-22,1992.49,302848.54000000004,8166.39,10158.88,3,False
2013-09-23,2193.2,333532.41,8490.65,10683.849999999999,3,False
2013-09-24,2207.27,336847.0,8494.07,10701.34,3,False
2013-09-25,2177.34,332781.48,8490.77,10668.109999999999,3,False
2013-09-26,2198.3399999999997,335904.63,8515.66,10714.0,3,False
2013-09-27,855.55,138910.05,3588.3,4443.85,3,False
2013-09-28,1385.64,213297.86,6510.98,7896.619999999999,3,False
